Field,Record,Ligand_1,Ligand_2,Name,Sigma_i,Sigma_j,Sigma_ij,Rho,x0,Predval_A
Pd,S3_S4,S3,S4,Pd_S3_S4,-9.072089386446372,-8.232887404129688,-17.30497679057606,0.5794859504566918,-29.4447663346112,-39.47275725772916
Pd,S3_S5,S3,S5,Pd_S3_S5,-9.072089386446372,0.0401816295133296,-9.031907756933043,0.5794859504566918,-29.4447663346112,-34.67862998557471
Pd,S3_S6,S3,S6,Pd_S3_S6,-9.072089386446372,-8.841235349302753,-17.913324735749125,0.5794859504566918,-29.4447663346112,-39.82528634494615
Pd,S4_S5,S4,S5,Pd_S4_S5,-8.232887404129688,0.0401816295133296,-8.192705774616359,0.5794859504566918,-29.4447663346112,-34.192324227226784
Pd,S4_S6,S4,S6,Pd_S4_S6,-8.232887404129688,-8.841235349302753,-17.07412275343244,0.5794859504566918,-29.4447663346112,-39.338980586598225
Pd,S5_S6,S5,S6,Pd_S5_S6,0.0401816295133296,-8.841235349302753,-8.801053719789424,0.5794859504566918,-29.4447663346112,-34.54485331444378
Pt,R1_R10,R1,R10,Pt_R1_R10,-0.1129189217621833,0.8635763395483183,0.7506574177861349,0.5842173252007263,-36.774809562916666,-36.33626249415556
Pt,R1_R11,R1,R11,Pt_R1_R11,-0.1129189217621833,-0.38101781795195944,-0.49393673971414276,0.5842173252007263,-36.774809562916666,-37.06337596381083
Pt,R1_R2,R1,R2,Pt_R1_R2,-0.1129189217621833,-2.987423267400209,-3.100342189162392,0.5842173252007263,-36.774809562916666,-38.586083183876084
Pt,R1_R3,R1,R3,Pt_R1_R3,-0.1129189217621833,19.95471326932538,19.841794347563198,0.5842173252007263,-36.774809562916666,-25.182889542000403
Pt,R1_R4,R1,R4,Pt_R1_R4,-0.1129189217621833,0.2370714737056329,0.1241525519434496,0.5842173252007263,-36.774809562916666,-36.702277491103416
Pt,R1_R5,R1,R5,Pt_R1_R5,-0.1129189217621833,-1.3445142333640794,-1.4574331551262627,0.5842173252007263,-36.774809562916666,-37.62626726246339
Pt,R1_R6,R1,R6,Pt_R1_R6,-0.1129189217621833,-0.1765572858634142,-0.2894762076255975,0.5842173252007263,-36.774809562916666,-36.94392657864494
Pt,R1_R7,R1,R7,Pt_R1_R7,-0.1129189217621833,0.31307883173711387,0.20015990997493058,0.5842173252007263,-36.774809562916666,-36.65787267569869
Pt,R1_R8,R1,R8,Pt_R1_R8,-0.1129189217621833,10.3478936396416,10.234974717879416,0.5842173252007263,-36.774809562916666,-30.795360009740094
Pt,R1_R9,R1,R9,Pt_R1_R9,-0.1129189217621833,13.723859477181083,13.6109405554189,0.5842173252007263,-36.774809562916666,-28.823062278163746
Pt,R1_S1,R1,S1,Pt_R1_S1,-0.1129189217621833,14.866904415760592,14.753985493998409,0.5842173252007263,-36.774809562916666,-28.1552756215626
Pt,R1_S2,R1,S2,Pt_R1_S2,-0.1129189217621833,-4.532983594283895,-4.645902516046078,0.5842173252007263,-36.774809562916666,-39.48902630398443
Pt,R1_S3,R1,S3,Pt_R1_S3,-0.1129189217621833,-9.072089386446372,-9.185008308208555,0.5842173252007263,-36.774809562916666,-42.14085054868472
Pt,R1_S4,R1,S4,Pt_R1_S4,-0.1129189217621833,-8.232887404129688,-8.345806325891871,0.5842173252007263,-36.774809562916666,-41.65057421127251
Pt,R1_S5,R1,S5,Pt_R1_S5,-0.1129189217621833,0.0401816295133296,-0.0727372922488537,0.5842173252007263,-36.774809562916666,-36.81730394923663
Pt,R1_S6,R1,S6,Pt_R1_S6,-0.1129189217621833,-8.841235349302753,-8.954154271064937,0.5842173252007263,-36.774809562916666,-42.005981620592884
Pt,R10_R11,R10,R11,Pt_R10_R11,0.8635763395483183,-0.38101781795195944,0.4825585215963588,0.5842173252007263,-36.774809562916666,-36.49289051417682
Pt,R10_R2,R10,R2,Pt_R10_R2,0.8635763395483183,-2.987423267400209,-2.1238469278518908,0.5842173252007263,-36.774809562916666,-38.01559773424208
Pt,R10_R3,R10,R3,Pt_R10_R3,0.8635763395483183,19.95471326932538,20.818289608873698,0.5842173252007263,-36.774809562916666,-24.612404092366397
Pt,R10_R4,R10,R4,Pt_R10_R4,0.8635763395483183,0.2370714737056329,1.1006478132539512,0.5842173252007263,-36.774809562916666,-36.13179204146942
Pt,R10_R5,R10,R5,Pt_R10_R5,0.8635763395483183,-1.3445142333640794,-0.48093789381576113,0.5842173252007263,-36.774809562916666,-37.05578181282938
Pt,R10_R6,R10,R6,Pt_R10_R6,0.8635763395483183,-0.1765572858634142,0.687019053684904,0.5842173252007263,-36.774809562916666,-36.373441129010935
Pt,R10_R7,R10,R7,Pt_R10_R7,0.8635763395483183,0.31307883173711387,1.176655171285432,0.5842173252007263,-36.774809562916666,-36.087387226064685
Pt,R10_R8,R10,R8,Pt_R10_R8,0.8635763395483183,10.3478936396416,11.211469979189918,0.5842173252007263,-36.774809562916666,-30.224874560106088
Pt,R10_R9,R10,R9,Pt_R10_R9,0.8635763395483183,13.723859477181083,14.587435816729402,0.5842173252007263,-36.774809562916666,-28.25257682852974
Pt,R10_S1,R10,S1,Pt_R10_S1,0.8635763395483183,14.866904415760592,15.73048075530891,0.5842173252007263,-36.774809562916666,-27.584790171928592
Pt,R10_S2,R10,S2,Pt_R10_S2,0.8635763395483183,-4.532983594283895,-3.6694072547355763,0.5842173252007263,-36.774809562916666,-38.918540854350425
Pt,R10_S3,R10,S3,Pt_R10_S3,0.8635763395483183,-9.072089386446372,-8.208513046898053,0.5842173252007263,-36.774809562916666,-41.57036509905071
Pt,R10_S4,R10,S4,Pt_R10_S4,0.8635763395483183,-8.232887404129688,-7.369311064581369,0.5842173252007263,-36.774809562916666,-41.08008876163851
Pt,R10_S5,R10,S5,Pt_R10_S5,0.8635763395483183,0.0401816295133296,0.9037579690616478,0.5842173252007263,-36.774809562916666,-36.24681849960263
Pt,R10_S6,R10,S6,Pt_R10_S6,0.8635763395483183,-8.841235349302753,-7.977659009754435,0.5842173252007263,-36.774809562916666,-41.43549617095888
Pt,R11_R2,R11,R2,Pt_R11_R2,-0.38101781795195944,-2.987423267400209,-3.3684410853521682,0.5842173252007263,-36.774809562916666,-38.74271120389734
Pt,R11_R3,R11,R3,Pt_R11_R3,-0.38101781795195944,19.95471326932538,19.57369545137342,0.5842173252007263,-36.774809562916666,-25.339517562021662
Pt,R11_R4,R11,R4,Pt_R11_R4,-0.38101781795195944,0.2370714737056329,-0.14394634424632655,0.5842173252007263,-36.774809562916666,-36.858905511124675
Pt,R11_R5,R11,R5,Pt_R11_R5,-0.38101781795195944,-1.3445142333640794,-1.7255320513160388,0.5842173252007263,-36.774809562916666,-37.782895282484645
Pt,R11_R6,R11,R6,Pt_R11_R6,-0.38101781795195944,-0.1765572858634142,-0.5575751038153737,0.5842173252007263,-36.774809562916666,-37.1005545986662
Pt,R11_R7,R11,R7,Pt_R11_R7,-0.38101781795195944,0.31307883173711387,-0.06793898621484556,0.5842173252007263,-36.774809562916666,-36.81450069571995
Pt,R11_R8,R11,R8,Pt_R11_R8,-0.38101781795195944,10.3478936396416,9.96687582168964,0.5842173252007263,-36.774809562916666,-30.951988029761353
Pt,R11_R9,R11,R9,Pt_R11_R9,-0.38101781795195944,13.723859477181083,13.342841659229123,0.5842173252007263,-36.774809562916666,-28.979690298185005
Pt,R11_S1,R11,S1,Pt_R11_S1,-0.38101781795195944,14.866904415760592,14.485886597808634,0.5842173252007263,-36.774809562916666,-28.311903641583854
Pt,R11_S2,R11,S2,Pt_R11_S2,-0.38101781795195944,-4.532983594283895,-4.914001412235854,0.5842173252007263,-36.774809562916666,-39.64565432400569
Pt,R11_S3,R11,S3,Pt_R11_S3,-0.38101781795195944,-9.072089386446372,-9.453107204398332,0.5842173252007263,-36.774809562916666,-42.297478568705976
Pt,R11_S4,R11,S4,Pt_R11_S4,-0.38101781795195944,-8.232887404129688,-8.613905222081648,0.5842173252007263,-36.774809562916666,-41.80720223129377
Pt,R11_S5,R11,S5,Pt_R11_S5,-0.38101781795195944,0.0401816295133296,-0.34083618843862984,0.5842173252007263,-36.774809562916666,-36.97393196925789
Pt,R11_S6,R11,S6,Pt_R11_S6,-0.38101781795195944,-8.841235349302753,-9.222253167254713,0.5842173252007263,-36.774809562916666,-42.16260964061414
Pt,R2_R3,R2,R3,Pt_R2_R3,-2.987423267400209,19.95471326932538,16.96729000192517,0.5842173252007263,-36.774809562916666,-26.862224782086916
Pt,R2_R4,R2,R4,Pt_R2_R4,-2.987423267400209,0.2370714737056329,-2.750351793694576,0.5842173252007263,-36.774809562916666,-38.38161273118993
Pt,R2_R5,R2,R5,Pt_R2_R5,-2.987423267400209,-1.3445142333640794,-4.331937500764289,0.5842173252007263,-36.774809562916666,-39.305602502549895
Pt,R2_R6,R2,R6,Pt_R2_R6,-2.987423267400209,-0.1765572858634142,-3.163980553263623,0.5842173252007263,-36.774809562916666,-38.62326181873145
Pt,R2_R7,R2,R7,Pt_R2_R7,-2.987423267400209,0.31307883173711387,-2.674344435663095,0.5842173252007263,-36.774809562916666,-38.33720791578521
Pt,R2_R8,R2,R8,Pt_R2_R8,-2.987423267400209,10.3478936396416,7.360470372241391,0.5842173252007263,-36.774809562916666,-32.4746952498266
Pt,R2_R9,R2,R9,Pt_R2_R9,-2.987423267400209,13.723859477181083,10.736436209780875,0.5842173252007263,-36.774809562916666,-30.50239751825026
Pt,R2_S1,R2,S1,Pt_R2_S1,-2.987423267400209,14.866904415760592,11.879481148360384,0.5842173252007263,-36.774809562916666,-29.83461086164911
Pt,R2_S2,R2,S2,Pt_R2_S2,-2.987423267400209,-4.532983594283895,-7.520406861684103,0.5842173252007263,-36.774809562916666,-41.16836154407094
Pt,R2_S3,R2,S3,Pt_R2_S3,-2.987423267400209,-9.072089386446372,-12.05951265384658,0.5842173252007263,-36.774809562916666,-43.82018578877123
Pt,R2_S4,R2,S4,Pt_R2_S4,-2.987423267400209,-8.232887404129688,-11.220310671529896,0.5842173252007263,-36.774809562916666,-43.32990945135903
Pt,R2_S5,R2,S5,Pt_R2_S5,-2.987423267400209,0.0401816295133296,-2.9472416378868793,0.5842173252007263,-36.774809562916666,-38.49663918932315
Pt,R2_S6,R2,S6,Pt_R2_S6,-2.987423267400209,-8.841235349302753,-11.828658616702961,0.5842173252007263,-36.774809562916666,-43.68531686067939
Pt,R3_R4,R3,R4,Pt_R3_R4,19.95471326932538,0.2370714737056329,20.191784743031015,0.5842173252007263,-36.774809562916666,-24.97841908931425
Pt,R3_R5,R3,R5,Pt_R3_R5,19.95471326932538,-1.3445142333640794,18.6101990359613,0.5842173252007263,-36.774809562916666,-25.902408860674218
Pt,R3_R6,R3,R6,Pt_R3_R6,19.95471326932538,-0.1765572858634142,19.778155983461968,0.5842173252007263,-36.774809562916666,-25.220068176855776
Pt,R3_R7,R3,R7,Pt_R3_R7,19.95471326932538,0.31307883173711387,20.267792101062497,0.5842173252007263,-36.774809562916666,-24.934014273909526
Pt,R3_R8,R3,R8,Pt_R3_R8,19.95471326932538,10.3478936396416,30.30260690896698,0.5842173252007263,-36.774809562916666,-19.07150160795093
Pt,R3_R9,R3,R9,Pt_R3_R9,19.95471326932538,13.723859477181083,33.67857274650646,0.5842173252007263,-36.774809562916666,-17.09920387637458
Pt,R3_S1,R3,S1,Pt_R3_S1,19.95471326932538,14.866904415760592,34.821617685085975,0.5842173252007263,-36.774809562916666,-16.43141721977343
Pt,R3_S2,R3,S2,Pt_R3_S2,19.95471326932538,-4.532983594283895,15.421729675041487,0.5842173252007263,-36.774809562916666,-27.765167902195262
Pt,R3_S3,R3,S3,Pt_R3_S3,19.95471326932538,-9.072089386446372,10.88262388287901,0.5842173252007263,-36.774809562916666,-30.41699214689555
Pt,R3_S4,R3,S4,Pt_R3_S4,19.95471326932538,-8.232887404129688,11.721825865195694,0.5842173252007263,-36.774809562916666,-29.926715809483348
Pt,R3_S5,R3,S5,Pt_R3_S5,19.95471326932538,0.0401816295133296,19.994894898838712,0.5842173252007263,-36.774809562916666,-25.093445547447466
Pt,R3_S6,R3,S6,Pt_R3_S6,19.95471326932538,-8.841235349302753,11.113477920022628,0.5842173252007263,-36.774809562916666,-30.282123218803715
Pt,R4_R5,R4,R5,Pt_R4_R5,0.2370714737056329,-1.3445142333640794,-1.1074427596584464,0.5842173252007263,-36.774809562916666,-37.421796809777234
Pt,R4_R6,R4,R6,Pt_R4_R6,0.2370714737056329,-0.1765572858634142,0.06051418784221868,0.5842173252007263,-36.774809562916666,-36.73945612595879
Pt,R4_R7,R4,R7,Pt_R4_R7,0.2370714737056329,0.31307883173711387,0.5501503054427468,0.5842173252007263,-36.774809562916666,-36.45340222301254
Pt,R4_R8,R4,R8,Pt_R4_R8,0.2370714737056329,10.3478936396416,10.584965113347232,0.5842173252007263,-36.774809562916666,-30.59088955705394
Pt,R4_R9,R4,R9,Pt_R4_R9,0.2370714737056329,13.723859477181083,13.960930950886716,0.5842173252007263,-36.774809562916666,-28.618591825477594
Pt,R4_S1,R4,S1,Pt_R4_S1,0.2370714737056329,14.866904415760592,15.103975889466225,0.5842173252007263,-36.774809562916666,-27.950805168876446
Pt,R4_S2,R4,S2,Pt_R4_S2,0.2370714737056329,-4.532983594283895,-4.2959121205782616,0.5842173252007263,-36.774809562916666,-39.28455585129828
Pt,R4_S3,R4,S3,Pt_R4_S3,0.2370714737056329,-9.072089386446372,-8.835017912740739,0.5842173252007263,-36.774809562916666,-41.936380095998565
Pt,R4_S4,R4,S4,Pt_R4_S4,0.2370714737056329,-8.232887404129688,-7.995815930424055,0.5842173252007263,-36.774809562916666,-41.44610375858636
Pt,R4_S5,R4,S5,Pt_R4_S5,0.2370714737056329,0.0401816295133296,0.27725310321896246,0.5842173252007263,-36.774809562916666,-36.61283349655048
Pt,R4_S6,R4,S6,Pt_R4_S6,0.2370714737056329,-8.841235349302753,-8.60416387559712,0.5842173252007263,-36.774809562916666,-41.80151116790673
Pt,R5_R6,R5,R6,Pt_R5_R6,-1.3445142333640794,-0.1765572858634142,-1.5210715192274935,0.5842173252007263,-36.774809562916666,-37.66344589731876
Pt,R5_R7,R5,R7,Pt_R5_R7,-1.3445142333640794,0.31307883173711387,-1.0314354016269656,0.5842173252007263,-36.774809562916666,-37.37739199437251
Pt,R5_R8,R5,R8,Pt_R5_R8,-1.3445142333640794,10.3478936396416,9.00337940627752,0.5842173252007263,-36.774809562916666,-31.514879328413908
Pt,R5_R9,R5,R9,Pt_R5_R9,-1.3445142333640794,13.723859477181083,12.379345243817003,0.5842173252007263,-36.774809562916666,-29.542581596837564
Pt,R5_S1,R5,S1,Pt_R5_S1,-1.3445142333640794,14.866904415760592,13.522390182396514,0.5842173252007263,-36.774809562916666,-28.874794940236413
Pt,R5_S2,R5,S2,Pt_R5_S2,-1.3445142333640794,-4.532983594283895,-5.877497827647974,0.5842173252007263,-36.774809562916666,-40.20854562265824
Pt,R5_S3,R5,S3,Pt_R5_S3,-1.3445142333640794,-9.072089386446372,-10.416603619810452,0.5842173252007263,-36.774809562916666,-42.86036986735853
Pt,R5_S4,R5,S4,Pt_R5_S4,-1.3445142333640794,-8.232887404129688,-9.577401637493768,0.5842173252007263,-36.774809562916666,-42.37009352994633
Pt,R5_S5,R5,S5,Pt_R5_S5,-1.3445142333640794,0.0401816295133296,-1.30433260385075,0.5842173252007263,-36.774809562916666,-37.53682326791045
Pt,R5_S6,R5,S6,Pt_R5_S6,-1.3445142333640794,-8.841235349302753,-10.185749582666833,0.5842173252007263,-36.774809562916666,-42.725500939266695
Pt,R6_R7,R6,R7,Pt_R6_R7,-0.1765572858634142,0.31307883173711387,0.13652154587369966,0.5842173252007263,-36.774809562916666,-36.695051310554064
Pt,R6_R8,R6,R8,Pt_R6_R8,-0.1765572858634142,10.3478936396416,10.171336353778186,0.5842173252007263,-36.774809562916666,-30.832538644595466
Pt,R6_R9,R6,R9,Pt_R6_R9,-0.1765572858634142,13.723859477181083,13.54730219131767,0.5842173252007263,-36.774809562916666,-28.86024091301912
Pt,R6_S1,R6,S1,Pt_R6_S1,-0.1765572858634142,14.866904415760592,14.690347129897178,0.5842173252007263,-36.774809562916666,-28.192454256417967
Pt,R6_S2,R6,S2,Pt_R6_S2,-0.1765572858634142,-4.532983594283895,-4.709540880147309,0.5842173252007263,-36.774809562916666,-39.526204938839804
Pt,R6_S3,R6,S3,Pt_R6_S3,-0.1765572858634142,-9.072089386446372,-9.248646672309786,0.5842173252007263,-36.774809562916666,-42.17802918354009
Pt,R6_S4,R6,S4,Pt_R6_S4,-0.1765572858634142,-8.232887404129688,-8.409444689993101,0.5842173252007263,-36.774809562916666,-41.687752846127886
Pt,R6_S5,R6,S5,Pt_R6_S5,-0.1765572858634142,0.0401816295133296,-0.1363756563500846,0.5842173252007263,-36.774809562916666,-36.854482584092004
Pt,R6_S6,R6,S6,Pt_R6_S6,-0.1765572858634142,-8.841235349302753,-9.017792635166167,0.5842173252007263,-36.774809562916666,-42.04316025544826
Pt,R7_R8,R7,R8,Pt_R7_R8,0.31307883173711387,10.3478936396416,10.660972471378713,0.5842173252007263,-36.774809562916666,-30.546484741649216
Pt,R7_R9,R7,R9,Pt_R7_R9,0.31307883173711387,13.723859477181083,14.036938308918197,0.5842173252007263,-36.774809562916666,-28.57418701007287
Pt,R7_S1,R7,S1,Pt_R7_S1,0.31307883173711387,14.866904415760592,15.179983247497706,0.5842173252007263,-36.774809562916666,-27.90640035347172
Pt,R7_S2,R7,S2,Pt_R7_S2,0.31307883173711387,-4.532983594283895,-4.219904762546781,0.5842173252007263,-36.774809562916666,-39.240151035893554
Pt,R7_S3,R7,S3,Pt_R7_S3,0.31307883173711387,-9.072089386446372,-8.759010554709258,0.5842173252007263,-36.774809562916666,-41.89197528059384
Pt,R7_S4,R7,S4,Pt_R7_S4,0.31307883173711387,-8.232887404129688,-7.919808572392574,0.5842173252007263,-36.774809562916666,-41.401698943181636
Pt,R7_S5,R7,S5,Pt_R7_S5,0.31307883173711387,0.0401816295133296,0.35326046125044347,0.5842173252007263,-36.774809562916666,-36.568428681145754
Pt,R7_S6,R7,S6,Pt_R7_S6,0.31307883173711387,-8.841235349302753,-8.52815651756564,0.5842173252007263,-36.774809562916666,-41.75710635250201
Pt,R8_R9,R8,R9,Pt_R8_R9,10.3478936396416,13.723859477181083,24.071753116822684,0.5842173252007263,-36.774809562916666,-22.71167434411427
Pt,R8_S1,R8,S1,Pt_R8_S1,10.3478936396416,14.866904415760592,25.21479805540219,0.5842173252007263,-36.774809562916666,-22.04388768751312
Pt,R8_S2,R8,S2,Pt_R8_S2,10.3478936396416,-4.532983594283895,5.8149100453577045,0.5842173252007263,-36.774809562916666,-33.37763836993496
Pt,R8_S3,R8,S3,Pt_R8_S3,10.3478936396416,-9.072089386446372,1.2758042531952274,0.5842173252007263,-36.774809562916666,-36.02946261463524
Pt,R8_S4,R8,S4,Pt_R8_S4,10.3478936396416,-8.232887404129688,2.1150062355119115,0.5842173252007263,-36.774809562916666,-35.53918627722304
Pt,R8_S5,R8,S5,Pt_R8_S5,10.3478936396416,0.0401816295133296,10.388075269154928,0.5842173252007263,-36.774809562916666,-30.705916015187157
Pt,R8_S6,R8,S6,Pt_R8_S6,10.3478936396416,-8.841235349302753,1.5066582903388461,0.5842173252007263,-36.774809562916666,-35.8945936865434
Pt,R9_S1,R9,S1,Pt_R9_S1,13.723859477181083,14.866904415760592,28.590763892941673,0.5842173252007263,-36.774809562916666,-20.071589955936776
Pt,R9_S2,R9,S2,Pt_R9_S2,13.723859477181083,-4.532983594283895,9.190875882897188,0.5842173252007263,-36.774809562916666,-31.405340638358606
Pt,R9_S3,R9,S3,Pt_R9_S3,13.723859477181083,-9.072089386446372,4.651770090734711,0.5842173252007263,-36.774809562916666,-34.057164883058896
Pt,R9_S4,R9,S4,Pt_R9_S4,13.723859477181083,-8.232887404129688,5.490972073051395,0.5842173252007263,-36.774809562916666,-33.56688854564669
Pt,R9_S5,R9,S5,Pt_R9_S5,13.723859477181083,0.0401816295133296,13.764041106694412,0.5842173252007263,-36.774809562916666,-28.73361828361081
Pt,R9_S6,R9,S6,Pt_R9_S6,13.723859477181083,-8.841235349302753,4.88262412787833,0.5842173252007263,-36.774809562916666,-33.922295954967055
Pt,S1_S2,S1,S2,Pt_S1_S2,14.866904415760592,-4.532983594283895,10.333920821476697,0.5842173252007263,-36.774809562916666,-30.737553981757458
Pt,S1_S3,S1,S3,Pt_S1_S3,14.866904415760592,-9.072089386446372,5.79481502931422,0.5842173252007263,-36.774809562916666,-33.389378226457744
Pt,S1_S4,S1,S4,Pt_S1_S4,14.866904415760592,-8.232887404129688,6.634017011630904,0.5842173252007263,-36.774809562916666,-32.89910188904554
Pt,S1_S5,S1,S5,Pt_S1_S5,14.866904415760592,0.0401816295133296,14.907086045273921,0.5842173252007263,-36.774809562916666,-28.06583162700966
Pt,S1_S6,S1,S6,Pt_S1_S6,14.866904415760592,-8.841235349302753,6.025669066457839,0.5842173252007263,-36.774809562916666,-33.25450929836591
Pt,S2_S3,S2,S3,Pt_S2_S3,-4.532983594283895,-9.072089386446372,-13.605072980730267,0.5842173252007263,-36.774809562916666,-44.72312890887957
Pt,S2_S4,S2,S4,Pt_S2_S4,-4.532983594283895,-8.232887404129688,-12.765870998413583,0.5842173252007263,-36.774809562916666,-44.232852571467376
Pt,S2_S5,S2,S5,Pt_S2_S5,-4.532983594283895,0.0401816295133296,-4.492801964770565,0.5842173252007263,-36.774809562916666,-39.399582309431494
Pt,S2_S6,S2,S6,Pt_S2_S6,-4.532983594283895,-8.841235349302753,-13.374218943586648,0.5842173252007263,-36.774809562916666,-44.58825998078774
Pt,S3_S4,S3,S4,Pt_S3_S4,-9.072089386446372,-8.232887404129688,-17.30497679057606,0.5842173252007263,-36.774809562916666,-46.88467681616766
Pt,S3_S5,S3,S5,Pt_S3_S5,-9.072089386446372,0.0401816295133296,-9.031907756933043,0.5842173252007263,-36.774809562916666,-42.05140655413178
Pt,S3_S6,S3,S6,Pt_S3_S6,-9.072089386446372,-8.841235349302753,-17.913324735749125,0.5842173252007263,-36.774809562916666,-47.240084225488026
Pt,S4_S5,S4,S5,Pt_S4_S5,-8.232887404129688,0.0401816295133296,-8.192705774616359,0.5842173252007263,-36.774809562916666,-41.561130216719576
Pt,S4_S6,S4,S6,Pt_S4_S6,-8.232887404129688,-8.841235349302753,-17.07412275343244,0.5842173252007263,-36.774809562916666,-46.74980788807583
Pt,S5_S6,S5,S6,Pt_S5_S6,0.0401816295133296,-8.841235349302753,-8.801053719789424,0.5842173252007263,-36.774809562916666,-41.91653762603995
