Field,Record,Ligand_1,Ligand_2,Name,Sigma_i,Sigma_j,Sigma_ij,Rho,x0,Predval_C
Cu,R6_S1,R6,S1,Cu_R6_S1,0.05186161340941125,-9.158255511374229,-9.106393897964818,0.8979949525156423,-59.56044816134469,-67.73794391733634
Cu,R6_S2,R6,S2,Cu_R6_S2,0.05186161340941125,2.579258072832707,2.6311196862421182,0.8979949525156423,-59.56044816134469,-57.19771596363473
Cu,R6_S3,R6,S3,Cu_R6_S3,0.05186161340941125,8.269724236093856,8.321585849503267,0.8979949525156423,-59.56044816134469,-52.08770607156516
Cu,R6_S4,R6,S4,Cu_R6_S4,0.05186161340941125,6.926284812115375,6.978146425524786,0.8979949525156423,-59.56044816134469,-53.29410789330836
Cu,R6_S5,R6,S5,Cu_R6_S5,0.05186161340941125,-1.6316010428853815,-1.5797394294759703,0.8979949525156423,-59.56044816134469,-60.97904619530405
Cu,R6_S6,R6,S6,Cu_R6_S6,0.05186161340941125,8.035351954600149,8.08721356800956,0.8979949525156423,-59.56044816134469,-52.29817119735608
Cu,R7_R8,R7,R8,Cu_R7_R8,0.7136130565943593,-10.520879474540566,-9.807266417946206,0.8979949525156423,-59.56044816134469,-68.36732390263654
Cu,R7_R9,R7,R9,Cu_R7_R9,0.7136130565943593,-13.438588550042265,-12.724975493447905,0.8979949525156423,-59.56044816134469,-70.98741192534615
Cu,R7_S1,R7,S1,Cu_R7_S1,0.7136130565943593,-9.158255511374229,-8.444642454779869,0.8979949525156423,-59.56044816134469,-67.14369446153631
Cu,R7_S2,R7,S2,Cu_R7_S2,0.7136130565943593,2.579258072832707,3.2928711294270663,0.8979949525156423,-59.56044816134469,-56.6034665078347
Cu,R7_S3,R7,S3,Cu_R7_S3,0.7136130565943593,8.269724236093856,8.983337292688216,0.8979949525156423,-59.56044816134469,-51.49345661576513
Cu,R7_S4,R7,S4,Cu_R7_S4,0.7136130565943593,6.926284812115375,7.639897868709734,0.8979949525156423,-59.56044816134469,-52.69985843750833
Cu,R7_S5,R7,S5,Cu_R7_S5,0.7136130565943593,-1.6316010428853815,-0.9179879862910223,0.8979949525156423,-59.56044816134469,-60.384796739504026
Cu,R7_S6,R7,S6,Cu_R7_S6,0.7136130565943593,8.035351954600149,8.748965011194509,0.8979949525156423,-59.56044816134469,-51.70392174155606
Cu,R8_R9,R8,R9,Cu_R8_R9,-10.520879474540566,-13.438588550042265,-23.959468024582833,0.8979949525156423,-59.56044816134469,-81.07592951238
Cu,R8_S1,R8,S1,Cu_R8_S1,-10.520879474540566,-9.158255511374229,-19.679134985914793,0.8979949525156423,-59.56044816134469,-77.23221204857016
Cu,R8_S2,R8,S2,Cu_R8_S2,-10.520879474540566,2.579258072832707,-7.9416214017078595,0.8979949525156423,-59.56044816134469,-66.69198409486854
Cu,R8_S3,R8,S3,Cu_R8_S3,-10.520879474540566,8.269724236093856,-2.25115523844671,0.8979949525156423,-59.56044816134469,-61.58197420279898
Cu,R8_S4,R8,S4,Cu_R8_S4,-10.520879474540566,6.926284812115375,-3.594594662425191,0.8979949525156423,-59.56044816134469,-62.78837602454218
Cu,R8_S5,R8,S5,Cu_R8_S5,-10.520879474540566,-1.6316010428853815,-12.152480517425948,0.8979949525156423,-59.56044816134469,-70.47331432653787
Cu,R8_S6,R8,S6,Cu_R8_S6,-10.520879474540566,8.035351954600149,-2.485527519940417,0.8979949525156423,-59.56044816134469,-61.79243932858991
Cu,R9_S1,R9,S1,Cu_R9_S1,-13.438588550042265,-9.158255511374229,-22.596844061416494,0.8979949525156423,-59.56044816134469,-79.85230007127977
Cu,R9_S2,R9,S2,Cu_R9_S2,-13.438588550042265,2.579258072832707,-10.859330477209559,0.8979949525156423,-59.56044816134469,-69.31207211757815
Cu,R9_S3,R9,S3,Cu_R9_S3,-13.438588550042265,8.269724236093856,-5.16886431394841,0.8979949525156423,-59.56044816134469,-64.20206222550858
Cu,R9_S4,R9,S4,Cu_R9_S4,-13.438588550042265,6.926284812115375,-6.51230373792689,0.8979949525156423,-59.56044816134469,-65.40846404725178
Cu,R9_S5,R9,S5,Cu_R9_S5,-13.438588550042265,-1.6316010428853815,-15.070189592927647,0.8979949525156423,-59.56044816134469,-73.09340234924748
Cu,R9_S6,R9,S6,Cu_R9_S6,-13.438588550042265,8.035351954600149,-5.403236595442117,0.8979949525156423,-59.56044816134469,-64.41252735129952
Cu,S1_S2,S1,S2,Cu_S1_S2,-9.158255511374229,2.579258072832707,-6.578997438541522,0.8979949525156423,-59.56044816134469,-65.46835465376832
Cu,S1_S3,S1,S3,Cu_S1_S3,-9.158255511374229,8.269724236093856,-0.8885312752803731,0.8979949525156423,-59.56044816134469,-60.35834476169875
Cu,S1_S4,S1,S4,Cu_S1_S4,-9.158255511374229,6.926284812115375,-2.231970699258854,0.8979949525156423,-59.56044816134469,-61.564746583441945
Cu,S1_S5,S1,S5,Cu_S1_S5,-9.158255511374229,-1.6316010428853815,-10.789856554259611,0.8979949525156423,-59.56044816134469,-69.24968488543765
Cu,S1_S6,S1,S6,Cu_S1_S6,-9.158255511374229,8.035351954600149,-1.1229035567740802,0.8979949525156423,-59.56044816134469,-60.56880988748967
Cu,S2_S3,S2,S3,Cu_S2_S3,2.579258072832707,8.269724236093856,10.848982308926562,0.8979949525156423,-59.56044816134469,-49.818116807997136
Cu,S2_S4,S2,S4,Cu_S2_S4,2.579258072832707,6.926284812115375,9.505542884948081,0.8979949525156423,-59.56044816134469,-51.024518629740335
Cu,S2_S5,S2,S5,Cu_S2_S5,2.579258072832707,-1.6316010428853815,0.9476570299473253,0.8979949525156423,-59.56044816134469,-58.70945693173603
Cu,S2_S6,S2,S6,Cu_S2_S6,2.579258072832707,8.035351954600149,10.614610027432855,0.8979949525156423,-59.56044816134469,-50.02858193378806
Cu,S3_S4,S3,S4,Cu_S3_S4,8.269724236093856,6.926284812115375,15.19600904820923,0.8979949525156423,-59.56044816134469,-45.91450873767077
Cu,S3_S5,S3,S5,Cu_S3_S5,8.269724236093856,-1.6316010428853815,6.638123193208474,0.8979949525156423,-59.56044816134469,-53.59944703966646
Cu,S3_S6,S3,S6,Cu_S3_S6,8.269724236093856,8.035351954600149,16.305076190694002,0.8979949525156423,-59.56044816134469,-44.9185720417185
Cu,S4_S5,S4,S5,Cu_S4_S5,6.926284812115375,-1.6316010428853815,5.2946837692299935,0.8979949525156423,-59.56044816134469,-54.80584886140966
Cu,S4_S6,S4,S6,Cu_S4_S6,6.926284812115375,8.035351954600149,14.961636766715523,0.8979949525156423,-59.56044816134469,-46.12497386346169
Cu,S5_S6,S5,S6,Cu_S5_S6,-1.6316010428853815,8.035351954600149,6.403750911714767,0.8979949525156423,-59.56044816134469,-53.80991216545738
Ni,R1_R10,R1,R10,Ni_R1_R10,0.2981030904618662,-2.7925979137483936,-2.4944948232865274,0.9904302608304452,9.314032880369876,6.843409721902005
Ni,R1_R11,R1,R11,Ni_R1_R11,0.2981030904618662,-0.9405513924100798,-0.6424483019482136,0.9904302608304452,9.314032880369876,8.67773264110123
Ni,R1_R2,R1,R2,Ni_R1_R2,0.2981030904618662,1.2786072800790809,1.576710370540947,0.9904302608304452,9.314032880369876,10.875654543918813
Ni,R1_R3,R1,R3,Ni_R1_R3,0.2981030904618662,-24.32260478842992,-24.024501697968056,0.9904302608304452,9.314032880369876,-14.4805606026701
Ni,R1_R4,R1,R4,Ni_R1_R4,0.2981030904618662,0.42904203418192965,0.7271451246437959,0.9904302608304452,9.314032880369876,10.034219415832418
Ni,R1_R5,R1,R5,Ni_R1_R5,0.2981030904618662,1.2040603594134265,1.5021634498752927,0.9904302608304452,9.314032880369876,10.801821017839824
Ni,R1_R6,R1,R6,Ni_R1_R6,0.2981030904618662,0.05186161340941125,0.3499647038712775,0.9904302608304452,9.314032880369876,9.660648513306555
Ni,R1_R7,R1,R7,Ni_R1_R7,0.2981030904618662,0.7136130565943593,1.0117161470562255,0.9904302608304452,9.314032880369876,10.316067167785146
Ni,R1_R8,R1,R8,Ni_R1_R8,0.2981030904618662,-10.520879474540566,-10.2227763840787,0.9904302608304452,9.314032880369876,-0.8109142001245058
Ni,R1_R9,R1,R9,Ni_R1_R9,0.2981030904618662,-13.438588550042265,-13.140485459580399,0.9904302608304452,9.314032880369876,-3.7007015608010096
Ni,R1_S1,R1,S1,Ni_R1_S1,0.2981030904618662,-9.158255511374229,-8.860152420912362,0.9904302608304452,9.314032880369876,0.5386698071281444
Ni,R1_S2,R1,S2,Ni_R1_S2,0.2981030904618662,2.579258072832707,2.877361163294573,0.9904302608304452,9.314032880369876,12.163858447835112
Ni,R1_S3,R1,S3,Ni_R1_S3,0.2981030904618662,8.269724236093856,8.567827326555722,0.9904302608304452,9.314032880369876,17.799868334160678
Ni,R1_S4,R1,S4,Ni_R1_S4,0.2981030904618662,6.926284812115375,7.2243879025772415,0.9904302608304452,9.314032880369876,16.469285275059764
Ni,R1_S5,R1,S5,Ni_R1_S5,0.2981030904618662,-1.6316010428853815,-1.3334979524235153,0.9904302608304452,9.314032880369876,7.993296155534189
Ni,R1_S6,R1,S6,Ni_R1_S6,0.2981030904618662,8.035351954600149,8.333455045062015,0.9904302608304452,9.314032880369876,17.567738934269435
Ni,R10_R11,R10,R11,Ni_R10_R11,-2.7925979137483936,-0.9405513924100798,-3.7331493061584733,0.9904302608304452,9.314032880369876,5.6166088393523435
Ni,R10_R2,R10,R2,Ni_R10_R2,-2.7925979137483936,1.2786072800790809,-1.5139906336693127,0.9904302608304452,9.314032880369876,7.814530742169927
Ni,R10_R3,R10,R3,Ni_R10_R3,-2.7925979137483936,-24.32260478842992,-27.115202702178316,0.9904302608304452,9.314032880369876,-17.541684404418984
Ni,R10_R4,R10,R4,Ni_R10_R4,-2.7925979137483936,0.42904203418192965,-2.363555879566464,0.9904302608304452,9.314032880369876,6.9730956140835305
Ni,R10_R5,R10,R5,Ni_R10_R5,-2.7925979137483936,1.2040603594134265,-1.5885375543349671,0.9904302608304452,9.314032880369876,7.740697216090937
Ni,R10_R6,R10,R6,Ni_R10_R6,-2.7925979137483936,0.05186161340941125,-2.740736300338982,0.9904302608304452,9.314032880369876,6.5995247115576685
Ni,R10_R7,R10,R7,Ni_R10_R7,-2.7925979137483936,0.7136130565943593,-2.078984857154034,0.9904302608304452,9.314032880369876,7.25494336603626
Ni,R10_R8,R10,R8,Ni_R10_R8,-2.7925979137483936,-10.520879474540566,-13.313477388288959,0.9904302608304452,9.314032880369876,-3.872038001873392
Ni,R10_R9,R10,R9,Ni_R10_R9,-2.7925979137483936,-13.438588550042265,-16.23118646379066,0.9904302608304452,9.314032880369876,-6.761825362549899
Ni,R10_S1,R10,S1,Ni_R10_S1,-2.7925979137483936,-9.158255511374229,-11.950853425122622,0.9904302608304452,9.314032880369876,-2.522453994620742
Ni,R10_S2,R10,S2,Ni_R10_S2,-2.7925979137483936,2.579258072832707,-0.2133398409156868,0.9904302608304452,9.314032880369876,9.102734646086226
Ni,R10_S3,R10,S3,Ni_R10_S3,-2.7925979137483936,8.269724236093856,5.4771263223454625,0.9904302608304452,9.314032880369876,14.73874453241179
Ni,R10_S4,R10,S4,Ni_R10_S4,-2.7925979137483936,6.926284812115375,4.133686898366982,0.9904302608304452,9.314032880369876,13.40816147331088
Ni,R10_S5,R10,S5,Ni_R10_S5,-2.7925979137483936,-1.6316010428853815,-4.424198956633775,0.9904302608304452,9.314032880369876,4.932172353785302
Ni,R10_S6,R10,S6,Ni_R10_S6,-2.7925979137483936,8.035351954600149,5.2427540408517554,0.9904302608304452,9.314032880369876,14.506615132520551
Ni,R11_R2,R11,R2,Ni_R11_R2,-0.9405513924100798,1.2786072800790809,0.3380558876690011,0.9904302608304452,9.314032880369876,9.648853661369152
Ni,R11_R3,R11,R3,Ni_R11_R3,-0.9405513924100798,-24.32260478842992,-25.26315618084,0.9904302608304452,9.314032880369876,-15.707361485219757
Ni,R11_R4,R11,R4,Ni_R11_R4,-0.9405513924100798,0.42904203418192965,-0.5115093582281501,0.9904302608304452,9.314032880369876,8.807418533282755
Ni,R11_R5,R11,R5,Ni_R11_R5,-0.9405513924100798,1.2040603594134265,0.2635089670033467,0.9904302608304452,9.314032880369876,9.575020135290162
Ni,R11_R6,R11,R6,Ni_R11_R6,-0.9405513924100798,0.05186161340941125,-0.8886897790006686,0.9904302608304452,9.314032880369876,8.433847630756892
Ni,R11_R7,R11,R7,Ni_R11_R7,-0.9405513924100798,0.7136130565943593,-0.22693833581572054,0.9904302608304452,9.314032880369876,9.089266285235485
Ni,R11_R8,R11,R8,Ni_R11_R8,-0.9405513924100798,-10.520879474540566,-11.461430866950646,0.9904302608304452,9.314032880369876,-2.0377150826741683
Ni,R11_R9,R11,R9,Ni_R11_R9,-0.9405513924100798,-13.438588550042265,-14.379139942452346,0.9904302608304452,9.314032880369876,-4.927502443350674
Ni,R11_S1,R11,S1,Ni_R11_S1,-0.9405513924100798,-9.158255511374229,-10.09880690378431,0.9904302608304452,9.314032880369876,-0.6881310754215182
Ni,R11_S2,R11,S2,Ni_R11_S2,-0.9405513924100798,2.579258072832707,1.6387066804226271,0.9904302608304452,9.314032880369876,10.937057565285452
Ni,R11_S3,R11,S3,Ni_R11_S3,-0.9405513924100798,8.269724236093856,7.329172843683776,0.9904302608304452,9.314032880369876,16.573067451611013
Ni,R11_S4,R11,S4,Ni_R11_S4,-0.9405513924100798,6.926284812115375,5.985733419705295,0.9904302608304452,9.314032880369876,15.242484392510104
Ni,R11_S5,R11,S5,Ni_R11_S5,-0.9405513924100798,-1.6316010428853815,-2.5721524352954614,0.9904302608304452,9.314032880369876,6.766495272984527
Ni,R11_S6,R11,S6,Ni_R11_S6,-0.9405513924100798,8.035351954600149,7.094800562190069,0.9904302608304452,9.314032880369876,16.340938051719775
Ni,R2_R3,R2,R3,Ni_R2_R3,1.2786072800790809,-24.32260478842992,-23.04399750835084,0.9904302608304452,9.314032880369876,-13.509439582402177
Ni,R2_R4,R2,R4,Ni_R2_R4,1.2786072800790809,0.42904203418192965,1.7076493142610105,0.9904302608304452,9.314032880369876,11.00534043610034
Ni,R2_R5,R2,R5,Ni_R2_R5,1.2786072800790809,1.2040603594134265,2.482667639492507,0.9904302608304452,9.314032880369876,11.772942038107745
Ni,R2_R6,R2,R6,Ni_R2_R6,1.2786072800790809,0.05186161340941125,1.330468893488492,0.9904302608304452,9.314032880369876,10.631769533574477
Ni,R2_R7,R2,R7,Ni_R2_R7,1.2786072800790809,0.7136130565943593,1.9922203366734401,0.9904302608304452,9.314032880369876,11.287188188053069
Ni,R2_R8,R2,R8,Ni_R2_R8,1.2786072800790809,-10.520879474540566,-9.242272194461485,0.9904302608304452,9.314032880369876,0.1602068201434168
Ni,R2_R9,R2,R9,Ni_R2_R9,1.2786072800790809,-13.438588550042265,-12.159981269963184,0.9904302608304452,9.314032880369876,-2.729580540533089
Ni,R2_S1,R2,S1,Ni_R2_S1,1.2786072800790809,-9.158255511374229,-7.879648231295148,0.9904302608304452,9.314032880369876,1.509790827396066
Ni,R2_S2,R2,S2,Ni_R2_S2,1.2786072800790809,2.579258072832707,3.8578653529117877,0.9904302608304452,9.314032880369876,13.134979468103035
Ni,R2_S3,R2,S3,Ni_R2_S3,1.2786072800790809,8.269724236093856,9.548331516172937,0.9904302608304452,9.314032880369876,18.770989354428597
Ni,R2_S4,R2,S4,Ni_R2_S4,1.2786072800790809,6.926284812115375,8.204892092194456,0.9904302608304452,9.314032880369876,17.440406295327687
Ni,R2_S5,R2,S5,Ni_R2_S5,1.2786072800790809,-1.6316010428853815,-0.3529937628063007,0.9904302608304452,9.314032880369876,8.964417175802112
Ni,R2_S6,R2,S6,Ni_R2_S6,1.2786072800790809,8.035351954600149,9.31395923467923,0.9904302608304452,9.314032880369876,18.538859954537358
Ni,R3_R4,R3,R4,Ni_R3_R4,-24.32260478842992,0.42904203418192965,-23.89356275424799,0.9904302608304452,9.314032880369876,-14.350874710488572
Ni,R3_R5,R3,R5,Ni_R3_R5,-24.32260478842992,1.2040603594134265,-23.118544429016495,0.9904302608304452,9.314032880369876,-13.583273108481166
Ni,R3_R6,R3,R6,Ni_R3_R6,-24.32260478842992,0.05186161340941125,-24.27074317502051,0.9904302608304452,9.314032880369876,-14.724445613014435
Ni,R3_R7,R3,R7,Ni_R3_R7,-24.32260478842992,0.7136130565943593,-23.608991731835562,0.9904302608304452,9.314032880369876,-14.069026958535844
Ni,R3_R8,R3,R8,Ni_R3_R8,-24.32260478842992,-10.520879474540566,-34.843484262970485,0.9904302608304452,9.314032880369876,-25.19600832644549
Ni,R3_R9,R3,R9,Ni_R3_R9,-24.32260478842992,-13.438588550042265,-37.76119333847218,0.9904302608304452,9.314032880369876,-28.085795687121998
Ni,R3_S1,R3,S1,Ni_R3_S1,-24.32260478842992,-9.158255511374229,-33.48086029980415,0.9904302608304452,9.314032880369876,-23.846424319192845
Ni,R3_S2,R3,S2,Ni_R3_S2,-24.32260478842992,2.579258072832707,-21.743346715597212,0.9904302608304452,9.314032880369876,-12.221235678485876
Ni,R3_S3,R3,S3,Ni_R3_S3,-24.32260478842992,8.269724236093856,-16.052880552336063,0.9904302608304452,9.314032880369876,-6.585225792160312
Ni,R3_S4,R3,S4,Ni_R3_S4,-24.32260478842992,6.926284812115375,-17.396319976314544,0.9904302608304452,9.314032880369876,-7.915808851261222
Ni,R3_S5,R3,S5,Ni_R3_S5,-24.32260478842992,-1.6316010428853815,-25.954205831315303,0.9904302608304452,9.314032880369876,-16.3917979707868
Ni,R3_S6,R3,S6,Ni_R3_S6,-24.32260478842992,8.035351954600149,-16.287252833829772,0.9904302608304452,9.314032880369876,-6.817355192051551
Ni,R4_R5,R4,R5,Ni_R4_R5,0.42904203418192965,1.2040603594134265,1.6331023935953561,0.9904302608304452,9.314032880369876,10.931506910021348
Ni,R4_R6,R4,R6,Ni_R4_R6,0.42904203418192965,0.05186161340941125,0.4809036475913409,0.9904302608304452,9.314032880369876,9.79033440548808
Ni,R4_R7,R4,R7,Ni_R4_R7,0.42904203418192965,0.7136130565943593,1.142655090776289,0.9904302608304452,9.314032880369876,10.445753059966671
Ni,R4_R8,R4,R8,Ni_R4_R8,0.42904203418192965,-10.520879474540566,-10.091837440358637,0.9904302608304452,9.314032880369876,-0.6812283079429804
Ni,R4_R9,R4,R9,Ni_R4_R9,0.42904203418192965,-13.438588550042265,-13.009546515860336,0.9904302608304452,9.314032880369876,-3.571015668619486
Ni,R4_S1,R4,S1,Ni_R4_S1,0.42904203418192965,-9.158255511374229,-8.7292134771923,0.9904302608304452,9.314032880369876,0.6683556993096698
Ni,R4_S2,R4,S2,Ni_R4_S2,0.42904203418192965,2.579258072832707,3.0083001070146365,0.9904302608304452,9.314032880369876,12.293544340016638
Ni,R4_S3,R4,S3,Ni_R4_S3,0.42904203418192965,8.269724236093856,8.698766270275785,0.9904302608304452,9.314032880369876,17.929554226342198
Ni,R4_S4,R4,S4,Ni_R4_S4,0.42904203418192965,6.926284812115375,7.355326846297304,0.9904302608304452,9.314032880369876,16.598971167241288
Ni,R4_S5,R4,S5,Ni_R4_S5,0.42904203418192965,-1.6316010428853815,-1.202559008703452,0.9904302608304452,9.314032880369876,8.122982047715714
Ni,R4_S6,R4,S6,Ni_R4_S6,0.42904203418192965,8.035351954600149,8.464393988782078,0.9904302608304452,9.314032880369876,17.697424826450963
Ni,R5_R6,R5,R6,Ni_R5_R6,1.2040603594134265,0.05186161340941125,1.2559219728228377,0.9904302608304452,9.314032880369876,10.557936007495487
Ni,R5_R7,R5,R7,Ni_R5_R7,1.2040603594134265,0.7136130565943593,1.9176734160077857,0.9904302608304452,9.314032880369876,11.213354661974078
Ni,R5_R8,R5,R8,Ni_R5_R8,1.2040603594134265,-10.520879474540566,-9.316819115127139,0.9904302608304452,9.314032880369876,0.08637329406442618
Ni,R5_R9,R5,R9,Ni_R5_R9,1.2040603594134265,-13.438588550042265,-12.234528190628838,0.9904302608304452,9.314032880369876,-2.8034140666120795
Ni,R5_S1,R5,S1,Ni_R5_S1,1.2040603594134265,-9.158255511374229,-7.9541951519608025,0.9904302608304452,9.314032880369876,1.4359573013170754
Ni,R5_S2,R5,S2,Ni_R5_S2,1.2040603594134265,2.579258072832707,3.7833184322461335,0.9904302608304452,9.314032880369876,13.061145942024044
Ni,R5_S3,R5,S3,Ni_R5_S3,1.2040603594134265,8.269724236093856,9.473784595507283,0.9904302608304452,9.314032880369876,18.697155828349608
Ni,R5_S4,R5,S4,Ni_R5_S4,1.2040603594134265,6.926284812115375,8.130345171528802,0.9904302608304452,9.314032880369876,17.366572769248698
Ni,R5_S5,R5,S5,Ni_R5_S5,1.2040603594134265,-1.6316010428853815,-0.42754068347195506,0.9904302608304452,9.314032880369876,8.890583649723121
Ni,R5_S6,R5,S6,Ni_R5_S6,1.2040603594134265,8.035351954600149,9.239412314013576,0.9904302608304452,9.314032880369876,18.46502642845837
Ni,R6_R7,R6,R7,Ni_R6_R7,0.05186161340941125,0.7136130565943593,0.7654746700037705,0.9904302608304452,9.314032880369876,10.072182157440809
Ni,R6_R8,R6,R8,Ni_R6_R8,0.05186161340941125,-10.520879474540566,-10.469017861131155,0.9904302608304452,9.314032880369876,-1.0547992104688433
Ni,R6_R9,R6,R9,Ni_R6_R9,0.05186161340941125,-13.438588550042265,-13.386726936632854,0.9904302608304452,9.314032880369876,-3.944586571145349
Ni,R6_S1,R6,S1,Ni_R6_S1,0.05186161340941125,-9.158255511374229,-9.106393897964818,0.9904302608304452,9.314032880369876,0.29478479678380687
Ni,R6_S2,R6,S2,Ni_R6_S2,0.05186161340941125,2.579258072832707,2.6311196862421182,0.9904302608304452,9.314032880369876,11.919973437490775
Ni,R6_S3,R6,S3,Ni_R6_S3,0.05186161340941125,8.269724236093856,8.321585849503267,0.9904302608304452,9.314032880369876,17.55598332381634
Ni,R6_S4,R6,S4,Ni_R6_S4,0.05186161340941125,6.926284812115375,6.978146425524786,0.9904302608304452,9.314032880369876,16.22540026471543
Ni,R6_S5,R6,S5,Ni_R6_S5,0.05186161340941125,-1.6316010428853815,-1.5797394294759703,0.9904302608304452,9.314032880369876,7.7494111451898515
Ni,R6_S6,R6,S6,Ni_R6_S6,0.05186161340941125,8.035351954600149,8.08721356800956,0.9904302608304452,9.314032880369876,17.3238539239251
Ni,R7_R8,R7,R8,Ni_R7_R8,0.7136130565943593,-10.520879474540566,-9.807266417946206,0.9904302608304452,9.314032880369876,-0.39938055599025013
Ni,R7_R9,R7,R9,Ni_R7_R9,0.7136130565943593,-13.438588550042265,-12.724975493447905,0.9904302608304452,9.314032880369876,-3.289167916666756
Ni,R7_S1,R7,S1,Ni_R7_S1,0.7136130565943593,-9.158255511374229,-8.444642454779869,0.9904302608304452,9.314032880369876,0.9502034512624
Ni,R7_S2,R7,S2,Ni_R7_S2,0.7136130565943593,2.579258072832707,3.2928711294270663,0.9904302608304452,9.314032880369876,12.575392091969368
Ni,R7_S3,R7,S3,Ni_R7_S3,0.7136130565943593,8.269724236093856,8.983337292688216,0.9904302608304452,9.314032880369876,18.21140197829493
Ni,R7_S4,R7,S4,Ni_R7_S4,0.7136130565943593,6.926284812115375,7.639897868709734,0.9904302608304452,9.314032880369876,16.88081891919402
Ni,R7_S5,R7,S5,Ni_R7_S5,0.7136130565943593,-1.6316010428853815,-0.9179879862910223,0.9904302608304452,9.314032880369876,8.404829799668443
Ni,R7_S6,R7,S6,Ni_R7_S6,0.7136130565943593,8.035351954600149,8.748965011194509,0.9904302608304452,9.314032880369876,17.97927257840369
Ni,R8_R9,R8,R9,Ni_R8_R9,-10.520879474540566,-13.438588550042265,-23.959468024582833,0.9904302608304452,9.314032880369876,-14.41614928457641
Ni,R8_S1,R8,S1,Ni_R8_S1,-10.520879474540566,-9.158255511374229,-19.679134985914793,0.9904302608304452,9.314032880369876,-10.17677791664725
Ni,R8_S2,R8,S2,Ni_R8_S2,-10.520879474540566,2.579258072832707,-7.9416214017078595,0.9904302608304452,9.314032880369876,1.4484107240597153
Ni,R8_S3,R8,S3,Ni_R8_S3,-10.520879474540566,8.269724236093856,-2.25115523844671,0.9904302608304452,9.314032880369876,7.084420610385278
Ni,R8_S4,R8,S4,Ni_R8_S4,-10.520879474540566,6.926284812115375,-3.594594662425191,0.9904302608304452,9.314032880369876,5.753837551284368
Ni,R8_S5,R8,S5,Ni_R8_S5,-10.520879474540566,-1.6316010428853815,-12.152480517425948,0.9904302608304452,9.314032880369876,-2.722151568241209
Ni,R8_S6,R8,S6,Ni_R8_S6,-10.520879474540566,8.035351954600149,-2.485527519940417,0.9904302608304452,9.314032880369876,6.852291210494039
Ni,R9_S1,R9,S1,Ni_R9_S1,-13.438588550042265,-9.158255511374229,-22.596844061416494,0.9904302608304452,9.314032880369876,-13.066565277323757
Ni,R9_S2,R9,S2,Ni_R9_S2,-13.438588550042265,2.579258072832707,-10.859330477209559,0.9904302608304452,9.314032880369876,-1.4413766366167895
Ni,R9_S3,R9,S3,Ni_R9_S3,-13.438588550042265,8.269724236093856,-5.16886431394841,0.9904302608304452,9.314032880369876,4.194633249708772
Ni,R9_S4,R9,S4,Ni_R9_S4,-13.438588550042265,6.926284812115375,-6.51230373792689,0.9904302608304452,9.314032880369876,2.8640501906078626
Ni,R9_S5,R9,S5,Ni_R9_S5,-13.438588550042265,-1.6316010428853815,-15.070189592927647,0.9904302608304452,9.314032880369876,-5.611938928917715
Ni,R9_S6,R9,S6,Ni_R9_S6,-13.438588550042265,8.035351954600149,-5.403236595442117,0.9904302608304452,9.314032880369876,3.9625038498175336
Ni,S1_S2,S1,S2,Ni_S1_S2,-9.158255511374229,2.579258072832707,-6.578997438541522,0.9904302608304452,9.314032880369876,2.7979947313123654
Ni,S1_S3,S1,S3,Ni_S1_S3,-9.158255511374229,8.269724236093856,-0.8885312752803731,0.9904302608304452,9.314032880369876,8.434004617637928
Ni,S1_S4,S1,S4,Ni_S1_S4,-9.158255511374229,6.926284812115375,-2.231970699258854,0.9904302608304452,9.314032880369876,7.103421558537018
Ni,S1_S5,S1,S5,Ni_S1_S5,-9.158255511374229,-1.6316010428853815,-10.789856554259611,0.9904302608304452,9.314032880369876,-1.3725675609885588
Ni,S1_S6,S1,S6,Ni_S1_S6,-9.158255511374229,8.035351954600149,-1.1229035567740802,0.9904302608304452,9.314032880369876,8.20187521774669
Ni,S2_S3,S2,S3,Ni_S2_S3,2.579258072832707,8.269724236093856,10.848982308926562,0.9904302608304452,9.314032880369876,20.059193258344898
Ni,S2_S4,S2,S4,Ni_S2_S4,2.579258072832707,6.926284812115375,9.505542884948081,0.9904302608304452,9.314032880369876,18.728610199243988
Ni,S2_S5,S2,S5,Ni_S2_S5,2.579258072832707,-1.6316010428853815,0.9476570299473253,0.9904302608304452,9.314032880369876,10.25262107971841
Ni,S2_S6,S2,S6,Ni_S2_S6,2.579258072832707,8.035351954600149,10.614610027432855,0.9904302608304452,9.314032880369876,19.827063858453656
Ni,S3_S4,S3,S4,Ni_S3_S4,8.269724236093856,6.926284812115375,15.19600904820923,0.9904302608304452,9.314032880369876,24.36462008556955
Ni,S3_S5,S3,S5,Ni_S3_S5,8.269724236093856,-1.6316010428853815,6.638123193208474,0.9904302608304452,9.314032880369876,15.888630966043973
Ni,S3_S6,S3,S6,Ni_S3_S6,8.269724236093856,8.035351954600149,16.305076190694002,0.9904302608304452,9.314032880369876,25.46307374477922
Ni,S4_S5,S4,S5,Ni_S4_S5,6.926284812115375,-1.6316010428853815,5.2946837692299935,0.9904302608304452,9.314032880369876,14.558047906943063
Ni,S4_S6,S4,S6,Ni_S4_S6,6.926284812115375,8.035351954600149,14.961636766715523,0.9904302608304452,9.314032880369876,24.13249068567831
